danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,album,release_date,album_id,artist
0.676,0.766,10,-3.616,0,0.0467,0.253,0.0,0.174,0.647,120.003,audio_features,4pJnxs0rxMZuJVjYo32XnF,spotify:track:4pJnxs0rxMZuJVjYo32XnF,https://api.spotify.com/v1/tracks/4pJnxs0rxMZuJVjYo32XnF,https://api.spotify.com/v1/audio-analysis/4pJnxs0rxMZuJVjYo32XnF,229200,4,Press Your Number - Japanese Version,TAEMIN,2018-11-05,5j6TLzwhvonobhfDJ8ueot,TAEMIN
0.769,0.809,1,-3.501,0,0.0815,0.275,0.0,0.0426,0.675,96.035,audio_features,6ZhoowqZeFGxVr26IldbHa,spotify:track:6ZhoowqZeFGxVr26IldbHa,https://api.spotify.com/v1/tracks/6ZhoowqZeFGxVr26IldbHa,https://api.spotify.com/v1/audio-analysis/6ZhoowqZeFGxVr26IldbHa,232933,4,MARS,TAEMIN,2018-11-05,5j6TLzwhvonobhfDJ8ueot,TAEMIN
0.674,0.903,10,-4.038,0,0.0467,0.00511,0.000497,0.197,0.754,127.978,audio_features,7EpzMzZoK1JQpSOplMciyF,spotify:track:7EpzMzZoK1JQpSOplMciyF,https://api.spotify.com/v1/tracks/7EpzMzZoK1JQpSOplMciyF,https://api.spotify.com/v1/audio-analysis/7EpzMzZoK1JQpSOplMciyF,223633,4,What's This Feeling,TAEMIN,2018-11-05,5j6TLzwhvonobhfDJ8ueot,TAEMIN
0.564,0.664,11,-6.194,0,0.0846,0.0705,0.0,0.127,0.679,85.93,audio_features,0K4mMmRM8CfF6ZXuR0iOW3,spotify:track:0K4mMmRM8CfF6ZXuR0iOW3,https://api.spotify.com/v1/tracks/0K4mMmRM8CfF6ZXuR0iOW3,https://api.spotify.com/v1/audio-analysis/0K4mMmRM8CfF6ZXuR0iOW3,221133,4,HOLY WATER,TAEMIN,2018-11-05,5j6TLzwhvonobhfDJ8ueot,TAEMIN
0.566,0.73,5,-4.408,0,0.0438,0.513,0.0,0.208,0.705,91.982,audio_features,3SMGN3R7VTzXL2mrfN9Tj5,spotify:track:3SMGN3R7VTzXL2mrfN9Tj5,https://api.spotify.com/v1/tracks/3SMGN3R7VTzXL2mrfN9Tj5,https://api.spotify.com/v1/audio-analysis/3SMGN3R7VTzXL2mrfN9Tj5,210827,4,さよならひとり,TAEMIN,2018-11-05,5j6TLzwhvonobhfDJ8ueot,TAEMIN
0.697,0.713,8,-5.273,0,0.115,0.0153,0.0,0.0857,0.667,99.964,audio_features,1cgBWgoL6520lR2QZDzdGN,spotify:track:1cgBWgoL6520lR2QZDzdGN,https://api.spotify.com/v1/tracks/1cgBWgoL6520lR2QZDzdGN,https://api.spotify.com/v1/audio-analysis/1cgBWgoL6520lR2QZDzdGN,211949,4,MOVE,MOVE - The 2nd Album,2017-10-16,2Ka8QpE2XUUjL4vOQihkJH,TAEMIN
0.512,0.713,1,-4.958,0,0.048,0.355,0.0,0.143,0.232,114.935,audio_features,45O3RsjfiCcEPJKyaRr8MP,spotify:track:45O3RsjfiCcEPJKyaRr8MP,https://api.spotify.com/v1/tracks/45O3RsjfiCcEPJKyaRr8MP,https://api.spotify.com/v1/audio-analysis/45O3RsjfiCcEPJKyaRr8MP,229564,4,Love,MOVE - The 2nd Album,2017-10-16,2Ka8QpE2XUUjL4vOQihkJH,TAEMIN
0.685,0.637,5,-6.538,0,0.124,0.162,0.0,0.527,0.617,106.045,audio_features,4ztE7rwU4oTP43vW3Y4hup,spotify:track:4ztE7rwU4oTP43vW3Y4hup,https://api.spotify.com/v1/tracks/4ztE7rwU4oTP43vW3Y4hup,https://api.spotify.com/v1/audio-analysis/4ztE7rwU4oTP43vW3Y4hup,215527,4,Crazy 4 U,MOVE - The 2nd Album,2017-10-16,2Ka8QpE2XUUjL4vOQihkJH,TAEMIN
0.629,0.786,1,-5.851,1,0.246,0.109,0.0,0.14,0.335,105.871,audio_features,4eMI8gIIpyEETcInX54nt1,spotify:track:4eMI8gIIpyEETcInX54nt1,https://api.spotify.com/v1/tracks/4eMI8gIIpyEETcInX54nt1,https://api.spotify.com/v1/audio-analysis/4eMI8gIIpyEETcInX54nt1,175233,4,Heart Stop,MOVE - The 2nd Album,2017-10-16,2Ka8QpE2XUUjL4vOQihkJH,TAEMIN
0.408,0.579,5,-4.909,1,0.0348,0.308,0.0,0.104,0.373,81.363,audio_features,2f6uFYEhlcmm2Nu9F3JqzW,spotify:track:2f6uFYEhlcmm2Nu9F3JqzW,https://api.spotify.com/v1/tracks/2f6uFYEhlcmm2Nu9F3JqzW,https://api.spotify.com/v1/audio-analysis/2f6uFYEhlcmm2Nu9F3JqzW,211582,4,Rise,MOVE - The 2nd Album,2017-10-16,2Ka8QpE2XUUjL4vOQihkJH,TAEMIN
0.67,0.653,3,-5.532,0,0.0656,0.058,0.0,0.0978,0.493,105.017,audio_features,2nxYJsog7BFm0xCg90MIQq,spotify:track:2nxYJsog7BFm0xCg90MIQq,https://api.spotify.com/v1/tracks/2nxYJsog7BFm0xCg90MIQq,https://api.spotify.com/v1/audio-analysis/2nxYJsog7BFm0xCg90MIQq,206993,4,Thirsty,MOVE - The 2nd Album,2017-10-16,2Ka8QpE2XUUjL4vOQihkJH,TAEMIN
0.637,0.643,2,-7.186,0,0.124,0.0828,0.0,0.0746,0.431,139.878,audio_features,6eHeTw7SyeA6uY26C1LXaw,spotify:track:6eHeTw7SyeA6uY26C1LXaw,https://api.spotify.com/v1/tracks/6eHeTw7SyeA6uY26C1LXaw,https://api.spotify.com/v1/audio-analysis/6eHeTw7SyeA6uY26C1LXaw,206254,4,Stone Heart,MOVE - The 2nd Album,2017-10-16,2Ka8QpE2XUUjL4vOQihkJH,TAEMIN
